day,Eggs,Larvae,Pupae,Adults,Zero Locations
1074,4022699.811397,302255.165583,217968.700340,265445,12892
1075,4118901.526058,302684.582550,208599.783837,265936,12799
1076,4274307.187034,309934.346794,214886.185544,264297,12951
1077,4634787.379044,321920.552386,233222.006492,264332,12943
1078,4546919.444356,322879.389642,248009.441983,267535,12765
1079,4444874.268627,321676.275996,261076.045768,272191,12292
1080,4406352.912156,321406.511923,279429.689995,278040,11768
1081,4478623.648209,321373.030418,279952.232182,285889,11188
1082,4637072.250821,326827.419295,291594.965513,292949,10653
1083,4729798.534986,329035.850000,290853.300525,301971,10161
1084,4671978.382087,324338.162121,268081.742419,309351,9682
1085,4827329.783580,325256.588242,247293.318284,312336,9517
1086,4870115.392564,325280.766022,226136.136662,311733,9473
1087,4989551.872299,323928.819062,198727.121755,308182,9628
1088,5046224.931483,322604.648882,178202.016971,299852,10070
1089,5001965.288450,319301.654873,160779.532810,289469,10846
1090,5009742.370896,319894.081641,154553.804216,277209,11715
1091,4785399.156161,318010.213764,157267.230981,266657,12517
1092,4609839.159308,311836.612961,154363.396057,256552,13418
1093,4421432.561503,304989.170926,148546.821572,247282,14129
1094,4208869.553877,299529.077007,146372.411095,239472,15003
1095,4045134.044448,293830.823855,143802.935220,232143,15590
1096,4009586.421679,294577.954058,151091.846052,224986,16480
1097,3712675.107574,289362.903604,159337.508112,219482,17068
1098,3734242.169062,288043.820275,164516.534470,216535,17553
1099,3340960.546851,280139.869334,172632.313045,215464,17463
1100,3384802.434363,279642.859713,179505.079771,214930,17735
1101,3444239.860379,284358.256197,197252.933506,215367,17727
1102,3535356.023107,288457.005425,213717.466126,218528,17245
1103,3617617.643879,287743.470581,210357.467563,225000,16592
1104,3710906.237020,288077.271873,199459.336395,229143,16105
1105,3751150.139410,287596.725720,186957.361910,230993,15933
1106,3669457.668176,286369.020115,180179.732127,230318,15801
1107,3690794.241955,285761.889939,174743.803608,229430,16037
1108,3596939.302352,282823.360667,169264.499269,227593,16178
1109,3625746.621247,284407.505022,170786.546980,225320,16562
1110,3547755.861483,280390.711450,165953.601092,223480,16682
1111,3496021.157824,278702.710930,162606.228244,220845,16915
1112,3487387.071194,278833.653830,162387.237748,219153,17300
1113,3462768.229496,274718.931494,152798.102250,216438,17571
1114,3380592.663686,270838.103499,146919.240172,212447,18011
1115,3223523.661590,264487.531931,139604.464014,209351,18367
1116,3305380.509476,264825.893345,134577.058345,204167,18882
1117,3311520.182969,267701.417269,137761.266471,198967,19660
1118,3074196.252499,260475.342106,137722.705364,195436,20265
1119,2935331.967188,253527.535279,134075.263363,191609,20567
1120,2963669.553615,253347.894714,132619.716472,188194,21183
1121,3020900.486028,254244.593268,131187.480618,184545,21795
1122,3062575.137155,255020.524224,129670.719184,181744,22284
1123,2952363.493612,250550.627836,125837.275328,178270,22826
1124,3205864.137775,255605.217469,122593.033515,174981,23331
1125,3305225.767133,261492.782277,124969.219594,171923,23720
1126,3394381.515603,265683.037462,128284.324711,169169,24400
1127,3229962.315220,264907.837878,137103.004257,167226,24431
1128,3098978.688022,261205.166088,141707.055250,167759,24632
1129,2991277.122333,260306.785272,150823.694607,169311,24322
1130,2990460.060034,260471.304985,158014.924910,171504,23985
1131,2916004.174260,259695.218689,165367.074076,174239,23566
1132,2960787.569365,258206.988468,163401.279114,178256,23042
1133,2938382.132997,260547.966187,171655.071069,180882,22563
1134,3224934.587145,267782.972022,174664.679041,184296,22070
1135,3175348.451538,270660.262278,183892.543172,188547,21433
1136,3217785.016856,270598.355282,184503.021982,193414,20726
1137,3184476.258741,272133.475317,190303.864288,197242,20083
1138,3287236.584207,273671.948660,190961.631709,201695,19475
1139,3291942.451706,276542.917366,197124.486119,205770,19012
1140,3436641.097080,275433.650775,183629.174429,211119,18242
1141,3514896.586994,276997.760281,173481.277607,212815,17929
1142,3586646.834100,279094.387433,167165.273446,212733,17918
1143,3457999.183620,275538.256633,161099.494342,211488,18202
1144,3201530.362946,267813.075951,154655.045745,210149,18440
1145,3326671.119621,265160.805310,141718.353523,207117,18854
1146,3296552.457136,264881.962171,136775.765709,203035,19475
1147,3302321.608232,265169.924881,135204.853535,198629,19867
1148,3247710.997525,264445.856401,135427.603991,194104,20567
1149,3302273.023931,264789.322309,134429.055628,190823,21153
1150,3322290.765252,265358.530142,134042.619534,186708,21650
1151,3280994.340221,263205.124446,131270.916396,184156,21955
1152,3226902.270423,266027.246716,139786.937342,181520,22221
1153,3120115.705281,262620.319546,142448.532510,179915,22566
1154,3076690.613490,261771.973340,147995.141672,179263,22737
1155,3029109.893507,260077.287094,150005.305404,179426,22607
1156,3000141.416080,259398.291825,152232.727701,179944,22668
1157,2999812.350783,258662.174845,153174.551875,180804,22555
1158,2989657.822187,260835.460296,161266.767714,181688,22325
1159,2999606.863848,259201.873964,159046.421696,183872,22113
1160,2963653.358719,259024.307460,160092.162270,185435,21745
1161,3260611.606834,263708.915926,153659.858959,186758,21622
1162,3230793.687231,266351.836695,154920.352363,186870,21526
1163,3237870.225432,268122.202296,157698.895341,187489,21514
1164,3173966.654037,268343.231663,164046.023137,188523,21474
1165,3116165.209251,265166.605865,164261.953796,190339,21283
1166,3117608.197217,266286.844581,167966.729083,191601,21136
1167,3160096.782844,267205.804773,169592.284669,193309,20874
1168,3181362.286966,273894.477003,189515.496131,195678,20552
1169,3226765.511022,277541.381001,210697.239383,200242,19932
1170,3234587.454197,277872.822617,219208.664321,207762,18758
1171,3347035.913593,280586.347181,225502.649045,215167,17974
1172,3444563.913249,284922.059112,234739.655539,222543,17103
1173,3457748.017424,289458.315633,255123.004118,231099,16013
1174,3644202.659870,301236.927195,306235.144203,241094,15146
1175,3495111.226102,292414.072007,292351.421281,258352,13495
1176,2618512.450310,267520.385357,284734.776246,271715,12299
1177,2970276.923714,271105.887216,276594.237836,225923,16730
1178,3058029.597677,274390.987383,265590.176199,240921,15080
1179,3347909.441646,281190.588085,252938.091847,252503,13865
1180,3625786.831550,283967.853773,219913.894690,259645,13164
1181,3853555.865913,284827.851832,182578.920666,261160,13012
1182,3817365.859055,290823.197172,179341.783426,256923,13352
1183,3851387.221510,288203.778719,164500.211173,252015,13887
1184,3826582.716343,284531.375155,149446.725585,246109,14362
1185,3776129.011313,282323.630549,141238.847771,237914,15088
1186,3548568.547496,274071.896795,131845.170569,230191,16015
1187,3518807.808493,274957.552249,133811.956691,221460,17098
1188,3580006.723939,275613.700038,133754.215777,213542,17902
1189,3492348.745928,268426.542584,123105.008172,207271,18667
1190,3424572.460081,266772.056777,120602.286582,199847,19665
1191,3569422.941685,269439.149516,119664.396317,193131,20485
1192,3459510.552057,268837.545513,121912.964694,187341,21420
1193,3364551.268085,266416.122191,124873.586723,182814,22041
1194,3162777.957864,262028.190178,128384.936689,179582,22742
1195,2919014.687473,249988.927209,121410.217675,176527,23188
1196,2968274.908649,252683.554745,125766.361100,172469,23919
1197,3171012.718493,256535.309353,124915.283252,170077,24192
1198,3040056.979479,254475.067359,125936.153438,168040,24561
1199,2970995.374588,251516.717721,125695.468944,166163,24874
1200,2897586.391197,248863.216681,125037.465301,164846,25211
1201,2766680.104977,244767.687877,125135.578080,163440,25380
1202,2672848.017315,245950.288181,135660.280560,162460,25606
1203,2687449.108793,245990.827838,141828.511216,163095,25388
1204,2608003.866174,244242.735755,147657.705370,164420,25192
1205,2627967.539454,245375.979277,153375.451591,166169,24848
1206,2789869.362599,250353.432575,157010.712772,169187,24544
1207,2818559.443270,253223.835377,162834.541075,172126,24041
1208,2802511.076591,252381.324887,161701.486283,175589,23562
1209,2843263.589201,250975.843215,155806.629222,178587,23105
1210,3084667.373596,257766.449361,152605.001295,179987,22698
1211,3043649.530682,258276.195715,150718.980224,180876,22774
1212,3005053.912281,258167.142986,151090.944005,181109,22586
1213,2956561.282353,255244.840636,146960.466941,181284,22415
1214,2904986.091025,252141.195283,141559.822382,181698,22374
1215,2862701.652292,250887.420700,139585.186612,180967,22630
1216,2784600.816662,248323.220808,138167.441012,179725,22739
1217,2800388.517068,247419.814470,135871.020772,178069,23107
1218,2797679.481328,247889.561177,135975.488222,176558,23202
1219,2815863.579066,246687.427645,132387.858267,175019,23430
1220,2831433.771694,248331.653626,134296.164911,173522,23710
1221,2928449.296688,250578.874067,134688.279986,172197,24126
1222,2885621.566866,250552.398089,136291.353251,171562,24055
1223,3118861.178351,255619.754914,135423.382024,171047,24143
1224,3043445.743063,254041.689883,131922.607452,171030,24108
1225,3082669.374334,254588.822556,129861.225000,169626,24444
1226,3232205.355390,259190.639803,129796.650028,168256,24702
1227,3201571.606700,257012.515106,124935.290119,167089,24876
1228,3192772.094356,258044.942207,125413.398739,165681,25189
1229,3093912.570267,253551.963854,121700.437905,164030,25435
1230,2961831.190797,249587.178123,119913.781958,161682,25885
1231,2871155.044220,245000.202857,117269.598949,160032,26213
1232,2811888.975231,240014.481919,111283.659215,157681,26725
1233,2835866.269764,240379.013309,108960.701665,154486,27104
1234,2765686.413617,239929.567837,110744.736816,151914,27852
1235,2748002.936925,236026.949631,106332.222839,149714,28128
1236,2660877.990854,233319.892088,105246.647389,147754,28591
1237,2574059.628765,231433.954371,106803.617729,145397,29256
1238,2547350.478611,231958.075136,111604.044484,143473,29614
1239,2338487.323510,227452.224643,118439.942700,142635,29862
1240,2340660.517770,224661.927646,118608.360318,143122,29658
1241,2329551.540507,223495.684507,118047.144066,143582,29486
1242,2394646.053526,226978.037350,121892.856333,143519,29730
1243,2599895.455657,236864.236152,131300.920047,144090,29560
1244,2561209.074745,238302.577257,138583.599335,146068,29115
1245,2534787.625914,236680.047693,139727.456156,149622,28503
1246,2453582.714011,235410.899354,142991.831687,152194,27985
1247,2515519.079966,239630.272664,152645.127560,155077,27336
1248,2532308.872210,244043.387924,166659.171624,159580,26556
1249,2604346.355893,244654.713120,169629.026303,164893,25453
1250,2604722.201529,244134.925989,167053.871455,170628,24474
1251,2754108.313861,247741.528808,163703.940859,175187,23721
1252,2835729.532642,253229.779015,166981.771307,178646,23176
1253,2940383.193140,256015.034695,165634.590612,182173,22570
1254,2956375.355306,257048.857059,163633.991137,184274,22355
1255,3002359.030608,256339.373180,155640.771883,187003,21853
1256,2994043.093173,256735.317412,152866.245415,187759,21711
1257,3031765.577998,256433.144749,147255.464712,187615,21618
1258,3049661.106051,256760.301600,143484.356337,186418,21896
1259,3073081.199522,256878.079430,139546.309329,185215,21868
1260,3095556.045257,256446.179030,134861.734471,183253,22188
1261,3073692.609188,255870.830612,132125.171636,181180,22520
1262,3059150.733322,253165.659700,126077.618105,179430,22978
1263,3013539.813122,252234.215247,124540.806090,176570,23442
1264,2991288.220758,252192.980565,125923.480520,173568,23913
1265,2944942.103721,250874.048890,126869.848746,170951,24187
1266,3082395.414018,254398.019106,127923.550114,168883,24600
1267,2993142.507956,252735.852149,128618.471477,167554,24982
1268,2921351.704572,249525.655598,127169.244243,166191,25194
1269,3097496.074950,257926.895301,136440.519386,164740,25362
1270,3159574.164867,260095.617346,138967.053939,165192,25232
1271,3030841.547806,257500.832304,140954.616695,166137,25208
1272,2986172.725759,256323.526264,143699.416013,167442,24962
1273,2951694.425105,253387.441566,140679.643715,168739,24639
1274,2809014.920924,253884.123581,152054.666495,169587,24504
1275,3058458.024445,259676.647554,158291.085490,171425,24147
1276,2991228.902355,260746.146596,164159.210894,174232,23966
1277,3079072.523284,265668.344863,175855.695018,177729,23234
1278,3115367.982040,268637.023774,187063.665249,182066,22445
1279,3105686.610666,268413.806280,190607.549613,188257,21382
1280,3235459.806544,272746.365876,197195.826498,193449,20667
1281,3366551.328663,272332.226002,184811.722625,199708,19826
1282,3335731.202306,274720.825405,184151.342500,203686,19224
1283,3410042.209023,276898.349764,183977.430546,206366,19025
1284,3392342.152145,276263.330242,181101.356349,208069,18870
1285,3306593.014281,274912.896670,181110.518337,210516,18581
1286,3356742.462620,272714.361783,171713.386974,211581,18435
1287,3441963.402282,272815.258308,161075.488470,211743,18449
1288,3681369.113659,276027.443867,151349.376035,209580,18542
1289,3777128.259114,275420.320018,137207.149617,205945,18916
1290,3838793.788507,274718.352026,124382.471728,201161,19491
1291,3934921.779920,280680.179522,123975.105639,195246,20367
1292,3841606.258842,275128.918484,114777.454627,189670,21253
1293,3716833.421724,274721.504682,117111.874602,183480,22127
1294,3874403.042749,270805.042905,112677.216512,176985,23048
1295,3593786.805537,272264.759989,117947.876058,171935,23730
1296,3451529.368151,268289.394205,121372.054736,168379,24250
1297,3381079.816076,267478.384841,126476.336870,165780,24808
1298,3238958.784291,261259.020017,124269.712033,164516,25108
1299,3126203.358852,262342.330054,134903.974526,162635,25405
1300,3062923.972832,259027.775693,137622.547822,162962,25523
1301,2984886.739661,256927.864053,141782.335014,163501,25420
1302,2940463.552853,257560.368213,150401.671577,164675,25269
1303,2909094.876680,258398.015883,160125.608666,167022,24764
1304,2913171.081734,259269.647074,168308.884579,170593,24257
1305,2941201.394344,259040.566900,170236.728537,174643,23543
1306,2902692.886174,255691.969205,163461.089538,179341,22740
1307,2963527.175825,256535.468474,159457.742071,181994,22278
1308,3038235.704159,259145.033195,157212.024174,184168,22020
1309,2939997.634444,255245.368091,150862.555177,185551,21863
1310,2906205.544080,252973.879690,146175.517333,185343,21918
1311,3106606.886103,257909.903315,143739.573765,184553,21994
1312,3123226.709121,260860.543361,145777.267833,183269,22134
1313,2968544.330563,259463.216830,152857.309713,182667,22305
1314,2960683.583874,257670.448550,153727.124859,183038,22370
1315,2938893.923183,257646.326209,156118.313362,184338,21913
1316,3076554.887366,264150.486229,166029.772429,185084,21865
1317,3076934.186747,266247.324380,175408.547583,187265,21343
1318,3169349.126849,269604.952037,185328.265680,190710,21265
1319,3205323.975935,273583.980831,196978.723432,195578,20383
1320,3166195.915977,274199.943456,207896.974060,201971,19599
1321,3191937.122769,276949.841371,222427.035532,207887,18865
1322,3253987.906265,276597.190719,220715.857067,216107,17692
1323,3384726.365138,279491.422743,216802.686136,223205,16958
1324,3594743.142416,284946.878813,212034.565728,228432,16309
1325,3658851.288344,287861.497519,208289.198469,232057,15989
1326,3738404.712302,290386.573765,205304.182237,234647,15709
1327,3841301.706923,294746.589856,208549.718235,237115,15418
1328,3953904.351119,296231.041115,202895.786833,239620,15168
1329,3801258.280547,296954.727373,213089.675324,240865,15098
1330,3891766.338965,301064.106934,229054.007226,243175,14856
1331,3847080.135389,300262.995447,236663.503379,247835,14329
1332,3738034.150098,297549.355349,239630.089705,253655,13760
1333,3914866.984414,296512.286868,223735.891714,258724,13414
1334,4021121.669147,296358.351406,201075.735569,260834,13178
1335,4391477.149487,304209.020313,192544.515692,259095,13292
1336,4507636.528525,307393.973936,182764.836534,255388,13633
1337,4414648.587296,305880.995956,172037.610045,251611,13862
1338,4540493.295433,307555.518399,167964.679852,246360,14278
1339,4277016.821891,302043.123341,162105.826723,240901,14955
1340,4070313.404500,297640.326910,162328.505003,235692,15520
1341,4014647.028687,296748.346505,166683.927047,230854,15960
1342,3966031.317641,292421.804647,160419.847005,227603,16367
1343,3721713.376689,284533.285428,153127.674073,223610,16888
1344,3741608.804990,282233.151592,146497.987878,219530,17255
1345,3790997.212273,284011.139083,146386.760205,214664,17768
1346,3445400.459770,275904.881021,146482.650706,210590,18259
1347,3353472.591211,271841.864315,146316.861533,206299,18862
1348,3583468.882989,272907.669227,139771.113013,202625,19199
1349,3677610.072963,275242.673197,137769.684070,198458,19794
1350,3734687.820281,279999.850215,142253.399444,194283,20416
1351,3716080.566609,283970.667162,153414.521870,191579,20609
1352,3511476.068936,280160.381401,160497.867371,190876,20886
1353,3233790.715529,273813.102897,167884.350849,192172,20608
1354,3140493.435537,270607.228276,174686.091108,193879,20356
1355,3177167.448580,271952.854586,183203.250449,196292,19904
1356,3229464.859935,275373.305684,195638.515400,199725,19555
1357,3295195.654763,279653.161619,210437.406786,204848,18900
1358,3346950.850191,279384.282497,209922.003232,211911,17896
1359,3462652.071209,281056.754830,204623.671181,217369,17393
1360,3540703.992986,282639.390838,198440.901121,221769,16932
1361,3487641.707765,283635.865901,200431.760294,224103,16449
1362,3636044.308976,288796.448978,207391.398308,226486,16146
1363,3443184.686848,284665.892304,208255.793168,230173,15921
1364,3248449.043445,277679.849477,203881.160115,232923,15669
1365,3441031.078533,281904.138304,203249.703183,235510,15393
1366,3434414.057896,281638.910197,200278.903999,236804,15202
1367,3536527.136052,285459.770183,202858.644892,238601,15066
1368,3743987.975381,288680.005121,195104.270989,240244,14902
1369,3823655.254536,292660.459824,193892.955265,240481,14974
1370,3902621.571107,295019.091385,192987.998649,240126,14822
1371,3600451.959441,288646.620231,193715.147198,240052,14783
1372,3750753.472458,291544.889085,196041.910718,240048,14851
1373,3845536.754246,296669.342260,206237.482902,240016,14904
1374,3937684.148393,300720.818268,217133.909303,241613,14758
1375,3743846.484111,298754.998585,230512.143294,244641,14370
1376,3880440.912495,300179.727136,235085.449728,249843,13917
1377,3961066.175174,306151.886187,253033.678993,255001,13344
1378,4019393.111376,306883.042146,254268.987077,262467,12762
1379,3982039.786230,304433.937940,249526.309748,268989,12300
1380,4373220.871563,310501.852108,235714.843946,272783,11903
1381,4478177.093623,315692.910715,233713.737279,275235,11686
1382,4631927.092232,320994.552535,235075.902456,277041,11570
1383,4597119.028265,321384.010903,236583.432461,277715,11534
1384,4717911.679877,321291.664006,228728.886472,279267,11404
1385,4582091.206592,323008.774981,239990.275686,279741,11290
1386,4372747.757497,319432.631853,249185.043914,281792,11155
1387,4290629.272882,318129.643473,260995.798623,284624,11000
1388,4398178.845427,317606.883898,253623.322333,289551,10752
1389,4480482.187777,321112.448131,257342.005830,292120,10518
1390,4644538.356833,324770.230313,259038.091153,295848,10268
1391,4427753.549587,319391.866777,252001.257036,299186,9889
1392,4215831.187369,314559.311177,251177.525697,300477,9910
1393,4556196.319138,321371.547565,254725.882871,302317,9887
1394,4461561.312473,320435.826265,255797.648319,303650,9773
1395,4408312.993288,318161.743378,251351.480270,305289,9811
1396,4502157.131785,318312.956096,242245.019181,305835,9683
1397,4973752.377270,328752.673823,237208.299011,305220,9823
1398,4968830.645871,332321.660862,240920.001257,303096,9899
1399,4881652.566031,330496.967368,241246.116873,302192,9946
1400,5042667.608520,331215.709399,234192.159880,301447,9978
1401,4991536.295596,330974.376357,231014.934537,299263,10052
1402,5047040.601805,334091.667115,241227.685583,296589,10175
1403,5042801.459365,335337.140099,248100.094139,296093,10223
1404,4927773.661471,331908.073628,246596.245696,296678,10162
1405,4989218.335394,331220.098645,238004.061871,297249,10074
1406,5062508.076265,333163.218304,237339.214651,296687,10126
1407,5103123.071918,334688.699027,237586.654584,295866,10144
1408,4601459.215092,324117.002920,231365.124759,295501,10221
1409,4485251.330375,316868.495415,219095.216862,294166,10372
1410,4572117.807382,318554.747933,214750.014592,291470,10499
1411,4449595.369358,316143.142583,211513.239405,289099,10828
1412,4119467.484334,308718.364182,212835.450745,285246,10974
1413,4276048.671688,307459.973996,201300.753699,281633,11262
1414,4471869.765892,312369.423045,196599.811065,277464,11531
1415,4494940.385037,315289.406591,199296.084724,272290,11960
1416,4318376.472594,309779.494570,194737.059316,268680,12186
1417,4128428.976844,304723.677203,193411.858565,264528,12607
1418,4218195.071003,306240.101391,192451.116644,261782,12846
1419,4102301.636065,304481.870595,194588.200898,258455,13062
1420,4138559.574561,303781.014727,193369.952973,255980,13244
1421,4164825.618171,305654.351911,199070.298221,253508,13531
1422,4227340.362269,307986.433911,205478.083098,252246,13525
1423,3849102.328503,302702.638147,218628.802644,252090,13679
1424,3792768.946015,295511.297378,211849.066873,254274,13602
1425,3929204.019754,297622.709570,207159.840637,254456,13389
1426,4011809.289914,302814.186610,213864.963646,254411,13493
1427,4152142.218664,306825.107764,220021.293925,255719,13360
1428,3932485.846471,301968.958485,216462.804527,257287,13107
1429,4079665.698005,301082.344050,205054.543259,257967,13045
1430,4165967.868826,303508.271370,200535.575672,257181,13109
1431,4244472.370682,307619.930969,204606.099505,256079,13322
1432,4121858.502906,304601.589749,203509.406404,254691,13434
1433,4115954.818152,302912.167562,199249.943471,254141,13411
1434,4211068.395696,305436.213525,198773.800971,252533,13659
1435,4026414.749803,303436.924260,204384.437181,252239,13804
1436,4087002.929020,308125.265116,224274.540368,252053,13698
1437,3838099.569683,302928.685879,233963.655800,254983,13406
1438,3748153.230056,296585.693812,229501.468817,258684,13158
1439,3892492.960088,301741.791208,237263.827515,261782,12797
1440,4101470.363378,305041.719971,233518.409278,265207,12474
1441,4218388.164798,308426.739885,230041.499421,268138,12251
1442,4320388.633972,309623.608339,220498.403292,269687,12206
1443,4418483.323621,309452.425596,203508.735870,269598,12272
1444,4514583.625075,311797.471693,193526.327251,267346,12425
1445,4420438.539530,312342.687169,196571.860808,263600,12694
1446,4760047.260244,316410.668074,191465.949677,260771,12840
1447,4606313.883064,318307.702618,197684.132990,257836,13223
1448,4592746.504961,316858.543915,198119.700877,255366,13413
1449,4488728.111073,310452.684652,184710.775259,253534,13554
1450,4463101.000039,311092.558351,183362.784778,250379,13873
1451,4454372.716533,310246.544103,180432.821975,247100,14146
1452,4270624.995953,303890.561960,170285.196215,243917,14312
1453,4176484.602310,298569.880463,161253.163910,239483,14833
1454,4128320.147393,293737.864622,148862.053211,234177,15418
1455,3982486.419526,292191.827302,148996.015707,227565,16139
1456,3919169.065328,294766.168687,161207.265567,222009,16850
1457,3605323.641548,285105.782468,160463.466687,219164,17186
1458,3465870.457152,275483.328454,151401.139506,216325,17521
1459,3490362.609135,274925.897426,147221.012983,212080,17871
1460,3688435.571193,278978.194540,144298.916140,207863,18222
1461,3549349.440211,280381.723690,152780.732462,204030,18822
1462,3473544.207293,277422.238154,154853.530130,201882,19260
1463,3398999.305308,275845.654321,158145.633393,200193,19523
1464,3308895.585037,273657.950542,161661.833403,199238,19652
1465,3257360.868198,275507.593568,175560.825033,199457,19645
1466,3300324.606014,276936.887469,186998.235893,201388,19252
1467,3251104.901338,278150.506357,200090.578616,205050,18851
1468,3344527.626766,277052.960691,197002.611553,210649,18264
1469,3400729.814079,279901.631020,198089.711141,213995,17761
1470,3527817.118426,283669.514146,200482.434376,217994,17348
1471,3385096.733514,283001.988762,207057.092733,221951,16839
1472,3491426.686923,282913.028905,204196.095134,225923,16570
1473,3556782.773477,286131.013545,207015.337399,229234,16066
1474,3521711.255986,284813.073129,203441.972358,232145,15802
1475,3418049.201327,283038.187595,203630.166078,235046,15522
1476,3604477.009312,283158.019573,191008.080272,236271,15198
1477,3738261.660194,284929.956032,177737.859009,235593,15344
1478,3611797.723579,277296.583982,154718.122885,234154,15581
1479,3476250.525942,271040.578773,139591.791980,228703,16079
1480,3579484.695231,267190.630240,120869.031506,221556,16883
1481,3234276.373368,255797.925020,108140.449319,212095,18177
1482,3147777.969077,240255.975073,86713.025492,202633,19317
1483,2984594.681412,212423.846740,58238.353230,190359,20986
1484,2778115.543268,179833.290346,35625.164743,175304,23344
1485,2747916.524771,166165.377309,26117.419156,158355,26348
1486,2679428.330397,153900.925078,20837.149936,142416,29365
1487,2337189.703258,128461.408152,15262.154116,127493,32793
1488,1968778.836211,114830.917147,13671.010500,114032,36274
1489,1897845.179977,110832.759413,13144.998164,101672,39994
1490,1601200.816835,110481.444593,15490.726222,90644,43508
1491,1411665.449283,117337.877474,21022.592263,81784,46708
1492,1344726.491425,122923.332768,26387.018802,74783,49416
1493,1251584.586206,127319.243119,32954.616118,69347,51494
1494,1222183.885910,145901.628025,53053.353332,65516,53119
1495,1170998.063121,147055.228237,64459.906650,65544,53391
1496,1163103.895219,150183.659724,76147.070178,67318,52592
1497,1150763.371804,151753.874648,85860.363788,70815,51435
1498,1259976.712311,157926.867406,94422.523551,75135,49843
1499,1263672.467106,161169.484894,102507.154454,80464,47840
1500,1311538.467506,164185.993707,107658.016318,86238,45705
1501,1487087.419718,171868.670836,110119.235863,91961,43970
1502,1510203.380884,174842.254980,110749.043681,97136,42304
1503,1582275.581860,180902.510122,115716.178912,102119,40760
1504,1522633.252269,180125.398874,117650.897023,107189,39252
1505,1524018.548983,179167.078471,115731.952239,111977,38038
1506,1630604.131396,185923.093404,119791.897498,115446,36991
1507,1645576.388504,190235.891902,126337.963115,119471,36110
1508,1673923.424218,194140.280754,134980.682486,123794,35022
1509,1779307.076225,201418.236827,145409.759928,129337,33681
1510,1894253.417365,203930.535707,143383.624769,134957,32276
1511,2020042.030972,208940.559840,140535.760321,140050,31155
1512,2251610.832810,218361.208707,139702.013172,144860,30169
1513,2360493.860407,222910.736972,136345.213552,147749,29428
1514,2444166.689135,229103.806779,138829.967499,150336,28950
1515,2498837.051230,232968.456630,141701.509227,152801,28391
1516,2392961.792105,226354.020679,132039.982137,156084,27939
1517,2444911.806184,230429.987680,134000.373332,156475,27544
1518,2433638.863731,232632.708365,139462.412653,157701,27495
1519,2397708.432179,230839.075484,139136.632086,159245,27136
1520,2368681.603781,229086.725500,136951.170697,161157,26671
1521,2408700.977982,225100.095445,124991.875738,162233,26436
1522,2482318.857416,227187.394616,119356.382936,160851,26774
1523,2527814.478432,233472.938738,126276.369734,158928,26915
1524,2560952.630139,233901.197310,126543.561802,159234,27137
1525,2590126.652089,232574.330092,121613.793285,158660,27282
1526,2743668.168235,238664.452703,122705.434920,157556,27300
1527,2721391.265710,235063.510228,114858.424604,156801,27421
1528,2658866.713308,237397.714055,119301.983171,154893,27799
1529,2625667.272964,232908.071442,114643.231956,153576,27931
1530,2630595.239662,228644.509191,105480.232225,151891,28259
1531,2601784.311954,228310.967072,102865.662455,149164,28655
1532,2611747.083478,233491.675806,110260.698066,146347,29332
1533,2519886.895465,231943.125914,114761.747137,145282,29435
1534,2311853.456906,227773.473855,123051.457240,145046,29671
1535,2345813.683675,224856.833436,122266.842949,145684,29719
1536,2399077.239689,227542.301556,125057.228637,146068,29283
1537,2296463.186544,228063.163723,133257.985022,147253,29022
1538,2292361.014331,225827.161306,134450.232637,149772,28888
1539,2439542.458656,227130.377421,128513.590172,151749,28337
1540,2422902.649805,227280.724146,124834.056150,152155,28099
1541,2425748.827504,230562.656291,129864.712752,152393,28206
1542,2441438.142326,231458.626439,132255.217204,153331,27911
1543,2503800.481164,233887.745249,135289.807386,154459,27756
1544,2516982.255601,234245.915927,135651.023302,155794,27492
1545,2434850.696058,232759.309624,137153.759111,157653,27199
1546,2475717.674843,233312.739486,137100.781442,159074,26917
1547,2586270.110905,237620.937029,138504.553980,160021,26634
1548,2666096.432249,239365.764866,136665.571147,160742,26513
1549,2681462.144602,240928.287370,136458.475932,161931,26248
1550,2654055.570301,242211.954423,140000.259715,162937,26143
1551,2703677.579481,246123.639960,148551.528965,163848,25894
1552,2704825.749626,248404.527305,157292.429787,165794,25532
1553,2684393.020974,249418.991288,165305.314769,169462,24941
1554,2808957.371012,255181.370948,177326.592289,173849,24253
1555,2882694.811073,256930.064851,180198.284955,179578,23360
1556,2867862.568420,256909.035329,180296.752310,185141,22656
1557,2967657.121478,256321.666481,169182.515647,189973,21552
1558,2975489.701094,255869.574293,158705.542504,192157,21497
1559,3103086.191255,256213.650926,146206.174028,192025,21367
1560,3127932.205538,256627.146954,137915.566916,191226,21481
1561,3150226.961017,258324.266184,135304.460336,188702,22015
1562,3113657.677611,256436.780088,129952.265892,186238,22228
1563,2964684.047915,252143.583329,128235.112545,182400,22659
1564,2977817.251077,250414.841406,124825.167914,178900,23053
1565,2845113.909807,245217.960027,120206.072243,175435,23629
1566,2840488.980974,242634.274825,115457.000951,172095,24339
1567,2846858.572429,245459.616778,119519.143951,168744,24879
1568,2834029.963846,243654.447729,118356.223938,165938,25379
1569,2811234.801897,246295.994851,125484.092664,163353,25826
1570,2754879.346169,244895.420269,129092.077510,161798,26040
1571,2760687.222471,246966.186033,136658.611896,161443,26081
1572,2787712.900989,250520.477830,146665.191790,162314,25975
