day,Eggs,Larvae,Pupae,Adults,Zero Locations
858,4652141.283928,326536.558090,279213.645182,274126,11701
859,4810276.181457,331758.429357,293178.140870,282783,11141
860,5096923.219776,335178.291821,284984.759309,292050,10466
861,5072074.494562,336555.936598,282361.230310,299029,10007
862,5195130.193647,338042.479500,273835.903413,305129,9590
863,5235389.625256,339989.338604,270445.152395,308705,9432
864,5124041.431366,335895.326016,259088.667273,311706,9123
865,5166467.418134,335836.179326,247854.870841,312014,9128
866,5213904.428961,336820.330781,240241.535160,309913,9361
867,5030852.814739,335012.211258,242212.987108,308561,9375
868,5154910.250091,335252.779197,239034.304046,306936,9392
869,5150545.123703,336255.205122,238212.834894,305322,9481
870,5273204.142243,336106.735732,228597.601135,303170,9693
871,5605630.813661,343036.349139,222471.298944,300094,9821
872,5747447.579631,346628.239251,219843.677576,296844,10123
873,5850596.655598,349802.591246,221789.490328,293439,10250
874,5627651.902101,344821.451795,217705.118247,290578,10495
875,5411684.408429,341231.246259,217112.958106,287792,10505
876,5338626.387200,339320.352173,219804.283806,284878,10771
877,5113001.598496,336520.784678,226110.747495,283134,10799
878,4855977.745316,328755.469760,226454.935111,282377,10921
879,4818073.974761,326441.487936,221849.369329,281728,10956
880,4977261.225480,327263.692360,214829.777678,280203,11143
881,4947553.901107,322553.328503,194673.321659,278098,11391
882,4863228.953123,320134.342067,181238.401204,273834,11697
883,4784966.546542,314885.518919,164411.982282,266809,12418
884,4694174.093159,311914.384461,155545.335772,258457,13001
885,4650941.673578,309402.951695,150187.860962,249469,13802
886,4529428.973975,307936.107455,150216.472368,241366,14507
887,4245166.963381,300737.267729,149005.027833,233413,15199
888,4052019.728576,299126.107229,160042.353928,227385,16150
889,4053652.651437,295372.857467,159348.847593,222491,16693
890,3966627.065963,293686.059770,160849.695241,219065,16992
891,4201456.642584,295476.287876,155013.681657,215932,17289
892,4040469.589744,293107.906639,151959.887635,212495,17591
893,3966483.960113,290916.250588,152456.981758,208643,18250
894,3862968.529090,287740.654300,150673.943273,205983,18603
895,3699198.495245,282518.445835,148458.747532,202844,19143
896,3897052.965456,285777.371593,147017.546279,200590,19427
897,3879407.703856,285758.735882,147981.035058,197918,19765
898,4018612.737295,289006.462665,150478.816686,195462,20052
899,4071551.926817,295941.340438,161643.166321,194247,20225
900,4023906.922671,293156.833929,160137.679248,194147,20205
901,3848332.369052,289801.140871,161964.351253,194564,20033
902,3834190.867769,288505.473116,163816.509799,194972,19943
903,3763584.866043,289417.127135,172049.191861,195656,19820
904,3681852.660762,288527.617852,181064.597398,197667,19685
905,3575674.502559,284625.554387,182794.322328,200492,19360
906,3517939.428281,280863.740074,178076.242435,203705,18866
907,3813046.897611,288378.005231,180252.332928,205470,18624
908,4018365.507503,295145.032540,183118.510089,207010,18461
909,3952759.487248,293548.518993,180060.553794,208763,18263
910,3886920.900536,291352.936004,175691.383428,210972,18064
911,3854689.694258,288213.437564,166432.343074,211289,17913
912,3793612.994343,287247.839354,164015.810060,210306,18007
913,3720897.351160,286994.285033,167354.667615,209358,18195
914,3846984.690233,285587.200138,159430.989201,207871,18332
915,3730465.941319,284775.561136,158311.690306,206474,18566
916,3912935.469588,287253.414208,154281.514371,204665,18772
917,3844741.999898,284483.271147,148036.424133,202571,19245
918,3832368.009733,285560.339192,150261.635659,199582,19505
919,3997481.168835,290753.944179,155304.327775,197358,19761
920,3827740.003320,285552.655351,150492.484680,196390,19749
921,3664890.731008,283661.388042,155571.575462,195178,20048
922,3858613.347315,284033.206189,151755.873392,194473,20218
923,3683855.466236,286470.918355,163912.293800,193696,20425
924,3861940.659804,292230.039372,177428.482146,194234,20198
925,3740678.840060,288802.005661,180255.398765,197027,19790
926,3663531.390656,287186.386821,183090.698824,199612,19470
927,3601095.636055,288341.913207,195718.518924,202750,19148
928,3564491.164787,287080.932990,203957.212457,207257,18693
929,3646281.879264,288352.603060,208714.927076,212391,17884
930,3668371.863691,288821.626111,205240.494205,217638,17299
931,3794898.784727,293325.154515,210591.229517,221726,16878
932,3733088.536046,294556.822209,218853.074797,226969,16330
933,3644862.304621,291115.612612,218269.828394,232203,15708
934,3843356.555890,293705.966043,215705.694789,237275,15048
935,4005972.035351,297201.490084,208925.368909,240174,14820
936,4177245.590958,306211.822095,218538.553024,241533,14769
937,4343474.740154,310417.996667,222295.083215,244373,14446
938,4339917.497185,311338.563292,223829.146962,247495,14084
939,4641489.682488,318005.121935,228643.576278,250952,13922
940,4523360.735487,319889.955624,238923.468375,254766,13386
941,4499422.934087,319804.679753,245859.237025,260105,13026
942,4484751.139451,320010.234877,255998.519053,264768,12753
943,4430505.401695,318958.198460,258224.699089,270534,12117
944,4397657.776279,318112.500575,261723.191651,276473,11679
945,4508917.570496,318356.118110,252643.065011,282303,11403
946,4672171.557228,322407.931041,248677.494133,285584,10981
947,4815521.648534,325893.705643,245295.276612,287830,10819
948,4508125.918685,320367.877866,240348.904826,289564,10616
949,4486125.816614,317831.801415,231644.739926,290094,10557
950,4579776.114982,320058.418561,230479.187095,289320,10695
951,4545779.261351,318392.724479,226598.308707,287808,10756
952,4432700.532285,318399.862916,233329.059144,286812,10886
953,4588306.241650,318295.475486,225738.832172,286482,10989
954,4604639.662759,318689.474591,218244.560046,284795,11093
955,4713631.654790,320168.080512,212835.235267,282776,11217
956,4764394.788827,322184.896508,211824.244224,279963,11155
957,4711862.328558,320025.951156,204096.556575,277142,11454
958,4768848.291920,321541.933197,201830.732006,273912,11698
959,4717974.317923,322105.751797,206034.543533,270299,12038
960,4700860.825086,321881.222078,209234.115745,267980,12275
961,4312636.160545,316067.361668,221845.411968,266592,12292
962,4486032.863527,317360.314112,226118.550770,266573,12301
963,4361643.492664,314813.665389,224540.072673,268457,12232
964,4479402.275301,315480.764806,221465.432611,269152,12106
965,4575318.836879,319155.595786,225257.891463,269473,12239
966,4630534.041168,318395.537383,218311.697452,270582,12181
967,4521315.168095,319191.113973,226765.759670,269946,12019
968,4490031.240948,318478.165983,230347.617591,271868,11904
969,4450429.173885,319567.262276,242409.713790,273165,11868
970,4510047.367487,323687.649350,264911.031885,275108,11632
971,4522774.619521,326955.403483,295845.000468,281677,11180
972,4715430.816656,330785.601876,309613.215466,291108,10635
973,4848933.095303,333942.844571,317338.197563,302492,9951
974,5368784.784820,342856.482315,311938.290058,313437,9201
975,5486893.281696,346674.749323,310306.285908,322189,8704
976,5598568.396531,349009.173455,301049.699351,329774,8372
977,5649274.159909,352662.394118,303818.278671,334490,8058
978,5344914.515308,346489.842893,297434.329252,340233,7698
979,4956243.731780,338533.628158,294388.489327,343438,7643
980,5153576.007780,338313.098887,281563.370230,345799,7481
981,5316916.959948,339457.874184,259104.656849,345065,7458
982,5486980.132838,340620.112984,234187.551804,341913,7729
983,5620169.115492,347560.873271,238520.179248,335371,7873
984,5720970.976231,348047.371500,230927.766292,329466,8156
985,5037440.490146,337358.828203,234548.483147,324172,8508
986,5168789.635275,331418.881220,210610.647509,318981,8779
987,4826059.053861,319168.043749,180389.984374,311962,9087
988,4589224.229801,315169.288482,174542.738963,300232,9792
989,4240443.546513,309184.017442,179737.229958,289465,10699
990,4447789.497912,305448.417514,164048.954852,279706,11327
991,4506254.486746,302865.828328,146103.262431,269798,12042
992,4503981.343066,300758.306206,133675.222259,258503,12869
993,4474362.466705,305230.030034,140426.628560,246301,13962
994,4435829.814997,315370.034751,177217.985465,237005,15059
995,4477832.634797,316511.863024,200832.065864,234773,15382
996,3738334.473597,294974.903845,193195.318268,236939,15104
997,3300480.910130,281814.157407,194091.622857,237126,15333
998,3530467.661958,290459.476715,218349.627492,237003,15108
999,3483159.446540,290705.237032,235522.935300,241169,14737
1000,3645568.142420,295700.432314,250097.120298,247218,14074
1001,3841828.422561,297026.932869,240262.064237,254542,13433
1002,4013099.853444,299404.302948,224092.089767,259224,13032
1003,3874592.440409,304436.667398,246902.329435,261718,12831
1004,4068573.004912,308620.069019,259507.344103,266720,12356
1005,4029586.312302,307580.096970,261231.945155,274065,11819
1006,4187084.022805,312464.255258,270609.917572,279571,11418
1007,4290026.695118,314614.720496,267477.166193,286568,10888
1008,4298558.095982,316392.238120,269132.685274,291227,10620
1009,4541075.085788,321935.620534,272746.240345,296557,10151
1010,4507832.812401,319785.398196,260046.136110,301558,9836
1011,4637103.622741,321299.704101,244859.676637,304654,9675
1012,4710778.070508,323699.518134,239214.160752,303779,9746
1013,4819275.577512,323984.106663,225492.627451,302706,9838
1014,4674064.443806,322631.137620,222296.363900,298948,9988
1015,4737326.770759,326373.524074,232166.014592,295982,10217
1016,4866225.153042,328388.286009,234325.574932,294407,10196
1017,4419009.582709,320714.277701,241205.299487,293685,10404
1018,4482944.840029,321591.436397,247424.956741,294398,10307
1019,4441183.312656,316924.563695,237412.837755,295376,10183
1020,4609838.669723,319518.945747,229243.859604,295142,10345
1021,4867336.587264,327416.324212,233751.420970,293242,10342
1022,5005234.515110,330564.960121,231740.557244,292254,10512
1023,4930505.744365,333884.375264,246182.639474,291745,10355
1024,4822449.518251,330003.099236,245598.094287,293148,10254
1025,4769843.520776,330282.491395,255884.170517,295164,10186
1026,4796696.572048,332681.550729,275037.342572,297280,10076
1027,4859250.512702,335423.190976,295590.711956,302140,9832
1028,4732116.336297,333135.235627,310452.663373,309971,9386
1029,4923100.963735,335967.748281,315402.466299,318497,8721
1030,5137052.903706,342644.636840,329495.898277,327438,8296
1031,5329362.990219,347736.032123,340317.631498,337583,7905
1032,5191831.251849,344019.789489,329304.854108,346869,7440
1033,5370955.985256,346191.746789,318805.556195,354971,7114
1034,5637588.243114,352439.752744,316102.249903,358727,6841
1035,5773764.180307,355766.282821,309684.286788,362943,6538
1036,5862104.612413,359483.093938,311803.024639,365942,6616
1037,5989879.345598,358907.574113,293444.753196,367902,6506
1038,5907247.984903,359663.178834,294004.673312,367351,6636
1039,5868687.359399,358554.528024,293620.081543,366366,6729
1040,5950968.555723,357795.320692,282176.925763,364886,6617
1041,5983166.789332,359638.164027,279449.352198,362352,6655
1042,5947254.515003,359109.018475,273541.034373,359568,6854
1043,5894287.190927,357622.189100,270267.168906,356712,7038
1044,6110290.967239,360066.042353,264069.937572,354291,7012
1045,5938447.504612,357047.581858,253698.020619,349522,7220
1046,6275761.167219,362436.776425,249347.904550,344329,7402
1047,6103372.577954,362326.742535,256687.091976,339878,7606
1048,5997261.295569,357797.256332,251253.041790,336230,7771
1049,5710616.209700,353927.912086,253905.545405,332554,7992
1050,5594087.932376,350492.748433,252553.509194,329393,8083
1051,5496036.725516,348810.498370,254867.387133,327521,8226
1052,5269201.423110,345399.869710,263533.529547,325353,8243
1053,5244115.683405,342172.734927,258497.311634,325461,8239
1054,5160952.854539,334468.280877,234039.786859,324482,8465
1055,5187537.803524,332546.786349,214183.533882,319758,8581
1056,5185491.661790,332871.512460,203218.400194,311989,9087
1057,4924242.957737,325033.141181,187978.981834,303930,9664
1058,4906610.466724,321229.446619,175310.971232,294874,10175
1059,4740592.588076,318581.624457,170616.108906,284940,10726
1060,4595545.416789,314157.999323,167189.231725,275616,11510
1061,4364906.546799,310431.512001,171280.538536,266840,12338
1062,4363042.808700,305507.330968,164877.359193,259374,13067
1063,4276968.627642,305341.873271,167778.983159,252433,13783
1064,4258845.512833,305093.780156,172331.111624,246603,14169
1065,4045547.760039,302780.007508,181792.373532,242327,14558
1066,3903100.955151,299061.903840,191269.405193,240009,14726
1067,4123412.448134,305773.562924,207591.867944,239084,14721
1068,4027306.207509,306279.402798,222775.026827,241199,14737
1069,4197293.270882,312493.068806,245394.642926,245356,14195
1070,4144585.444002,309548.647607,243874.648102,252504,13797
1071,4072948.980572,307698.142024,244085.786430,258190,13179
1072,4223244.069995,310195.914068,243473.358204,263689,12657
1073,4075388.696351,305241.774681,228187.537965,268985,12322
1074,4098772.650592,305004.914625,220102.003423,270069,12190
1075,4192586.387916,305262.867724,210544.921888,269871,12186
1076,4348481.468852,312424.961126,216784.280780,268533,12270
1077,4712745.140289,324364.476337,235172.035720,268080,12207
1078,4620903.195738,325268.563894,249995.659267,270952,12075
1079,4511335.803450,323890.086866,263063.028330,275601,11744
1080,4468881.735140,323484.778046,281448.632973,281823,11191
1081,4539048.557568,323406.622340,281893.975665,289765,10627
1082,4698069.730919,328871.638986,293553.026548,297096,10117
1083,4788585.852181,331034.180185,292746.656869,304926,9573
1084,4729740.281617,326303.510173,269788.439990,313083,9116
1085,4881719.428977,327057.306185,248799.344197,314929,9030
1086,4915964.239271,326842.487697,227410.042316,313243,9037
1087,5026789.877588,325234.873572,199727.759699,309163,9324
1088,5078998.102532,323780.354369,179000.203747,301177,9618
1089,5030688.264224,320313.320449,161410.274714,290185,10561
1090,5037528.187231,320815.325461,155087.746438,278730,11313
1091,4809565.826067,318779.791873,157735.282027,267103,12230
1092,4637529.116099,312695.976861,154807.417998,258435,13049
1093,4452974.809512,306014.651764,149006.754232,250020,13721
1094,4241945.589329,300675.950363,146874.897975,241776,14513
1095,4077660.712159,294985.593533,144329.292252,234052,15295
1096,4043622.049092,295778.499660,151673.567470,226622,16101
1097,3746360.190219,290628.770224,159988.436095,222049,16691
1098,3768400.266838,289370.716931,165225.233071,218683,16981
1099,3369264.118355,281330.975589,173371.895032,216934,17278
1100,3412292.308845,280737.402957,180247.377568,216472,17386
1101,3472781.774828,285446.905233,198044.749856,217047,17336
1102,3562584.605203,289499.239245,214543.183281,220050,17021
1103,3640994.858250,288631.481819,211111.901088,225238,16552
1104,3728749.137892,288788.700738,200094.156320,229175,15870
1105,3766663.785788,288232.515163,187484.457655,231689,15622
1106,3684253.666648,286964.991142,180635.505672,231238,15720
1107,3703758.530887,286266.649403,175132.844771,229944,15951
1108,3606568.387722,283238.999588,169589.491947,228168,16138
1109,3633557.603539,284724.599477,171057.841239,225334,16605
1110,3554372.191977,280655.536009,166173.888537,223364,16729
1111,3498690.013330,278876.355319,162774.646789,220776,16932
1112,3484868.900859,278845.691485,162487.773789,217987,17297
1113,3456520.321524,274576.148572,152820.021291,215503,17693
1114,3373608.001342,270640.494816,146885.872662,212270,18022
1115,3217152.336918,264262.585911,139535.244803,208356,18369
1116,3297726.430547,264489.878315,134464.568724,202885,19022
1117,3302453.485317,267302.800027,137605.225986,198291,19697
1118,3066589.020993,260102.890086,137548.579803,194741,20225
1119,2931051.182718,253242.538065,133913.913505,191726,20726
1120,2961253.340037,253130.871541,132480.321468,188187,21244
1121,3019323.352396,254080.024747,131072.944259,184606,21821
1122,3062248.489578,254934.968104,129588.477066,181378,22233
1123,2954179.926866,250587.399437,125801.177451,178726,22616
1124,3207123.171738,255626.606158,122578.250422,175242,23220
1125,3306646.225641,261450.797826,124951.825617,171869,23844
1126,3396875.276313,265683.122330,128274.793136,169726,24256
1127,3234343.078787,265005.718232,137120.759566,168428,24447
1128,3103876.351501,261378.556190,141758.772157,168224,24553
1129,2992083.482254,260353.399248,150866.584170,168538,24542
1130,2989594.301935,260473.357700,158041.673882,171300,23967
1131,2914723.660116,259705.933570,165386.437627,174271,23525
1132,2958339.922996,258153.770570,163399.761341,177850,22980
1133,2935274.325681,260430.398180,171623.377270,180608,22581
1134,3218973.807459,267599.965804,174598.801700,183907,22143
1135,3165401.381198,270363.530400,183771.418287,187061,21798
1136,3204652.629728,270154.649758,184313.254159,191711,21099
1137,3168727.640948,271571.046557,190032.522385,196361,20317
1138,3270585.433361,273082.905877,190637.911487,201198,19614
1139,3275241.766759,275965.920861,196761.227725,205043,19029
1140,3417895.587071,274765.230292,183251.741295,209658,18477
1141,3493541.461638,276217.672859,173074.171101,211053,18287
1142,3563896.484794,278228.577960,166722.700188,211923,18239
1143,3437716.684720,274716.998036,160651.143414,210458,18384
1144,3184263.305920,267026.769010,154214.786964,209409,18685
1145,3310026.328052,264380.717908,141309.341167,206221,19037
1146,3284879.615295,264280.994857,136417.843932,202958,19280
1147,3292968.211365,264685.374979,134898.397367,198340,19990
1148,3241333.402916,264074.409459,135173.022414,194309,20576
1149,3299300.635935,264558.152323,134236.495937,190773,21004
1150,3319473.604945,265163.261579,133892.325371,186977,21607
1151,3277339.551821,262994.293623,131142.510228,183609,22046
1152,3223919.726238,265777.842994,139652.803449,181487,22529
1153,3119093.687893,262393.245715,142317.805846,180053,22617
1154,3074763.023105,261544.743248,147862.489538,178836,22871
1155,3026579.337228,259862.379526,149875.287109,179191,22778
1156,2998063.130320,259274.059228,152125.533967,179699,22583
1157,3000224.944448,258668.539793,153112.659484,181107,22524
1158,2991364.787030,260907.919741,161246.895484,181713,22401
1159,2999555.723182,259206.548138,159035.800323,183690,22286
1160,2961051.541572,258888.336107,160051.776733,184658,22002
1161,3256568.262865,263479.280544,153583.324744,186082,21660
1162,3226866.381040,266081.223934,154809.762447,186432,21680
1163,3233964.130977,267840.518318,157564.066662,186978,21622
1164,3170679.583573,268133.127096,163910.682446,188450,21426
1165,3113684.229458,264998.291968,164138.956621,190187,21124
1166,3117699.964146,266248.954830,167882.056413,191596,20978
1167,3161972.735528,267257.247185,169553.721880,193807,20690
1168,3183657.304382,274011.273957,189522.354094,195912,20379
1169,3227302.504251,277602.831230,210719.533075,200067,19771
1170,3234832.972780,277930.424676,219239.785903,207662,18653
1171,3348822.932585,280758.639331,225571.367548,215768,17661
1172,3447597.380180,285208.676860,234867.400664,222978,16776
1173,3463074.621815,289823.131278,255323.684932,231660,15940
1174,3655593.563693,301767.778607,306574.135485,242489,14781
1175,3508975.918893,293055.167907,292767.059508,259933,13179
1176,2630951.284492,268207.981536,285235.307993,273418,12086
1177,2985038.580376,271817.706321,277147.994129,226855,16438
1178,3070245.779810,275041.595336,266151.003127,241674,14781
1179,3356316.487812,281692.785850,253447.046141,252096,13665
1180,3631434.373707,284350.819726,220310.116528,259777,13019
1181,3857035.920951,285141.416134,182863.406856,261427,12971
1182,3821155.636578,291116.833914,179581.690141,257160,13338
1183,3855884.734697,288445.896688,164687.216007,252407,13886
1184,3829265.129377,284696.939138,149581.672384,245678,14244
1185,3778117.113752,282471.691262,141342.790265,238185,14937
1186,3550126.433984,274194.402672,131925.012090,229994,15873
1187,3521155.120473,275116.061627,133891.170242,221500,16769
1188,3586440.801790,275933.503062,133868.461343,214538,17474
1189,3501143.224294,268823.356178,123245.289732,208699,18398
1190,3434870.430878,267214.210975,120769.417594,200586,19439
1191,3581856.994148,269928.689091,119854.755669,194173,20372
1192,3472978.369292,269354.852272,122126.569621,188140,21316
1193,3374368.995294,266813.577263,125076.996576,182942,22095
1194,3169835.858073,262335.665519,128566.570487,179699,22540
1195,2925533.540256,250221.786347,121555.427370,176695,23210
1196,2975092.569371,252864.408135,125888.868351,173075,23925
1197,3178975.853387,256718.159997,125022.209383,170681,24233
1198,3049670.541776,254724.735628,126051.158379,168797,24480
1199,2977730.344150,251717.139062,125803.666157,166154,24775
1200,2903674.117495,249033.998247,125135.257914,164731,25115
1201,2771198.690628,244877.755819,125214.755172,163357,25456
1202,2675478.858214,246022.542694,135725.304848,162221,25564
1203,2686194.545830,245933.125013,141853.041927,162472,25604
1204,2605291.123292,244131.050888,147644.459947,163738,25375
1205,2623876.775988,245225.797439,153329.013765,165573,25088
1206,2782369.541690,250061.664401,156908.808686,168212,24588
1207,2810579.416485,252917.793200,162692.523109,171546,24093
1208,2795529.201064,252129.598926,161552.455985,175467,23462
1209,2834411.691379,250718.116546,155656.640267,178171,23055
1210,3076068.961074,257501.707520,152454.143451,179344,22886
1211,3037301.187861,258033.935347,150573.131319,180772,22799
1212,2999626.806535,257957.185247,150954.478262,180634,22739
1213,2952501.990925,255012.785752,146827.369433,181115,22602
1214,2901362.627087,251831.838954,141412.561753,181013,22701
1215,2859276.595305,250514.037301,139413.259140,180582,22840
1216,2779000.801192,247821.132245,137950.346410,179390,22966
1217,2796688.808990,246993.791376,135648.764928,178214,23084
1218,2794416.050090,247496.600317,135756.050928,176578,23300
1219,2815975.614653,246478.643399,132218.146795,175597,23463
1220,2833803.767957,248183.211149,134164.249810,173563,23801
1221,2932898.292484,250553.014742,134607.089931,172523,24010
1222,2888634.795891,250527.455244,136238.934711,171356,24257
1223,3120099.707281,255538.323301,135375.115402,170740,24446
1224,3041874.946128,253840.949635,131850.624623,170331,24448
1225,3079160.928318,254299.661795,129756.634192,169161,24690
1226,3227592.407188,258853.431720,129663.390246,168070,24799
1227,3195317.937988,256642.141104,124783.883981,166422,24976
1228,3184954.602087,257627.138915,125238.010575,164859,25433
1229,3085869.212541,253166.522588,121523.519100,163726,25561
1230,2955250.686129,249274.963421,119750.685913,161497,26028
1231,2863703.005624,244627.794389,117101.536321,159399,26409
1232,2805877.488102,239707.755345,111132.067580,157656,26638
1233,2830668.235655,240129.764744,108829.000503,154372,27197
1234,2761595.544331,239762.683660,110638.107001,151763,27842
1235,2745683.003903,235960.646093,106263.862254,150180,28087
1236,2658771.122298,233270.826188,105200.687034,147721,28629
1237,2572990.811418,231464.888494,106786.211436,145732,29153
1238,2546624.013784,232035.110338,111612.013255,143461,29621
1239,2337888.021328,227560.959960,118470.583482,142536,29688
1240,2339816.451166,224725.443659,118640.295383,142567,29594
1241,2325934.248452,223404.487448,118043.838134,142939,29765
1242,2390674.591367,226829.561936,121855.856868,143361,29722
1243,2596884.603830,236737.293339,131247.654658,144053,29487
1244,2556671.449221,238111.604978,138503.941771,145926,29213
1245,2528887.253281,236439.846788,139621.688609,149041,28615
1246,2447233.500194,235118.576087,142854.839308,151815,28018
1247,2508745.126723,239195.472412,152445.549829,154632,27652
1248,2524341.675195,243491.669738,166377.593117,158881,26809
1249,2595357.857877,244069.319876,169297.651965,164413,25814
1250,2595091.019892,243503.738477,166687.914806,170063,24748
1251,2742153.726777,247041.631057,163306.125138,174184,24099
1252,2822591.754240,252524.456578,166552.807683,177244,23318
1253,2923477.084094,255219.988320,165174.751355,180313,22760
1254,2940648.294019,256321.489122,163176.281229,183924,22378
1255,2986930.402984,255638.188949,155209.203463,186351,22022
1256,2977948.168584,255991.466172,152434.661610,186965,22068
1257,3015664.498972,255639.058199,146823.285225,186301,22023
1258,3034715.066255,256004.502726,143062.723289,185894,22171
1259,3057795.437619,256060.073346,139121.686186,184169,22457
1260,3079242.766681,255587.466606,134433.624114,182525,22630
1261,3057537.070688,255060.762325,131706.243398,180557,22906
1262,3040408.115173,252270.811210,125657.583693,177512,23244
1263,2991375.683316,251234.008855,124090.127681,174593,23856
1264,2966331.669760,251060.809878,125418.018727,171497,24422
1265,2919195.375266,249674.160616,126316.663043,169810,24649
1266,3056450.476612,253215.673397,127349.306610,167587,24937
1267,2967210.437436,251522.734130,128023.178123,166152,25314
1268,2894862.377917,248260.135058,126555.638591,164489,25502
1269,3069669.671967,256659.330866,135776.703584,163712,25653
1270,3132088.773305,258834.428201,138291.935458,164246,25652
1271,3004655.878977,256271.096472,140274.888549,164553,25372
1272,2960120.967001,255109.245891,143011.679193,165566,25260
1273,2926062.376306,252185.874960,140008.961512,167107,24872
1274,2782433.535058,252614.699473,151314.619172,167481,24863
1275,3028444.643667,258334.481656,157501.443281,169653,24423
1276,2963563.847059,259508.960746,163356.520697,172650,23692
1277,3052980.145625,264494.221703,175028.719420,176649,23444
1278,3090170.575947,267543.942235,186229.540634,181031,22584
1279,3082247.352949,267301.016163,189779.857287,186839,21949
1280,3212674.500113,271630.605273,196357.735945,192432,21059
1281,3340452.514146,271142.571062,184018.435824,197785,20096
1282,3308916.819198,273520.611327,183355.516982,201674,19597
1283,3381971.876185,275647.673027,183168.661086,204521,19340
1284,3365169.967579,275066.605626,180309.681048,206799,19008
1285,3277349.656269,273651.741224,180303.613133,207824,18636
1286,3327102.911825,271444.738896,170935.203071,209784,18553
1287,3410687.379470,271525.475777,160333.103145,209782,18681
1288,3649245.676386,274739.225109,150648.306558,207524,18754
1289,3745893.126741,274112.813800,136565.044970,204694,19315
1290,3807938.181713,273380.813348,123790.060620,199855,19824
1291,3903277.106291,279335.498050,123382.993369,193764,20547
1292,3809746.567746,273813.361477,114228.968826,188316,21561
1293,3687066.880911,273530.826483,116577.888801,182249,22381
1294,3844825.380873,269729.223247,112193.155801,176153,23297
1295,3568798.250075,271270.159312,117478.969253,170999,24095
1296,3429267.535763,267402.997723,120928.590030,167675,24563
1297,3362671.837348,266712.873993,126061.579878,165516,24962
1298,3224104.663332,260611.816615,123908.029986,164106,25078
1299,3115865.500349,261801.344827,134564.578826,162722,25486
1300,3056455.821816,258627.543900,137335.251218,163268,25458
1301,2981272.229949,256703.628727,141560.812938,164037,25268
1302,2940823.281975,257545.429073,150263.051487,165323,25058
1303,2912592.428377,258470.296564,160057.673440,167574,24724
1304,2919492.567685,259452.321803,168313.448825,171221,24041
1305,2951471.433164,259365.050415,170321.988700,176313,23238
1306,2916138.044963,256130.596750,163619.202523,180720,22676
1307,2978753.778603,257077.107899,159683.185048,183276,22174
1308,3052429.773478,259690.283603,157477.744168,185101,21890
1309,2953326.790557,255821.379217,151152.111462,185868,21627
1310,2916731.946856,253518.086411,146469.979426,185574,21543
1311,3117598.580550,258486.342558,144042.346102,185105,21734
1312,3136497.493275,261487.116638,146102.745730,184124,21866
1313,2982369.146555,260140.749625,153223.283013,183830,22043
1314,2975074.432279,258351.787365,154110.999051,184203,22004
1315,2952260.903877,258260.176874,156500.803412,184817,21677
1316,3089163.415872,264714.949578,166415.245600,185525,21747
1317,3089371.092456,266749.264039,175785.359884,188097,21477
1318,3181932.362685,270109.251766,185706.755254,191608,20806
1319,3217304.518263,274095.647990,197368.205668,196218,20208
1320,3177067.153860,274709.820146,208299.100222,202381,19311
1321,3205465.617281,277572.935820,222882.214594,209331,18560
1322,3267823.675309,277217.122235,221182.137491,216975,17703
1323,3396876.520666,280040.778439,217249.798209,223187,16802
1324,3605292.532061,285457.388255,212451.838537,228880,16283
1325,3669254.858444,288403.209900,208692.675514,232785,15586
1326,3749751.884371,291015.222241,205718.917492,235627,15319
1327,3853517.392470,295392.123244,208984.143127,238075,15191
1328,3963626.447141,296793.935889,203304.811052,239903,15006
1329,3809840.044528,297485.322802,213500.750245,241594,14687
1330,3901404.454601,301604.439925,229484.567930,243949,14593
1331,3856483.530657,300835.490613,237110.612025,248442,14028
1332,3747216.600913,298113.895007,240083.471903,254315,13514
1333,3923557.664534,296980.645502,224135.812639,258863,13326
1334,4027280.131145,296703.905835,201391.085414,260943,13116
1335,4398168.156359,304555.027563,192815.758584,259314,13229
1336,4513562.646053,307705.568121,182994.367872,255221,13410
1337,4418409.988429,306125.758638,172221.708358,252089,13763
1338,4542144.430924,307712.093128,168105.404556,245711,14359
1339,4276806.241612,302123.938230,162202.330789,240758,14936
1340,4067666.426472,297692.086664,162395.643608,235372,15286
1341,4012285.446994,296813.843591,166739.104649,230603,15808
1342,3963649.042071,292519.904927,160473.249778,227321,16077
1343,3719453.201473,284658.485308,153185.629986,223352,16548
1344,3738600.287873,282363.353639,146558.667624,219355,17038
1345,3784308.723935,284070.050433,146434.027697,213837,17785
1346,3438692.747626,275923.569605,146513.432789,209779,18452
1347,3346400.241599,271809.466965,146326.591817,205931,18884
1348,3575165.290253,272836.521248,139761.017938,202115,19205
1349,3669635.472120,275153.005629,137744.662282,198254,19849
1350,3727255.844946,279864.742727,142208.562118,194103,20291
1351,3710111.527408,283862.222582,153361.622253,191831,20757
1352,3507639.393396,280059.359145,160441.439334,191082,20854
1353,3230532.054582,273689.743941,167818.380369,191778,20710
1354,3140465.989278,270569.831616,174635.332620,194469,20474
1355,3180801.925945,272041.932929,183194.219084,197423,20066
1356,3237101.705533,275683.805771,195716.718485,200994,19303
1357,3305770.592265,280091.638462,210612.927358,205786,18849
1358,3358997.689022,279855.098216,210160.674925,212607,18004
1359,3475167.992920,281524.508119,204894.711562,218244,17319
1360,3552998.062741,283119.042541,198730.527680,222270,16865
1361,3499484.116363,284078.042302,200731.729727,224998,16567
